Sample_num,Clarks,Coopers,FinalClass,CHECK WITH CLARK,COMPLETED,fname,ModelClass,ModelConf,FinalClass_filled
7082,Shrubs,,,,,og_shp_imagesCopy/7082.png,Consolidated Barren (rocks salt pans),0.4332628846168518,
7083,Mixed or Not Classified,,,,,og_shp_imagesCopy/7083.png,Consolidated Barren (rocks salt pans),0.9954614043235779,Consolidated Barren (rocks salt pans)
7085,Mixed or Not Classified,,,,,og_shp_imagesCopy/7085.png,Natural Grassland,0.9269941449165344,Natural Grassland
7086,Shrubs,,,,,og_shp_imagesCopy/7086.png,Natural Wooded Land,0.28538748621940613,
7087,Mixed or Not Classified,,,,,og_shp_imagesCopy/7087.png,Consolidated Barren (rocks salt pans),0.4576885998249054,
7088,Mixed or Not Classified,,,,,og_shp_imagesCopy/7088.png,Natural Grassland,0.560897946357727,
7089,Mixed or Not Classified,,,,,og_shp_imagesCopy/7089.png,Consolidated Barren (rocks salt pans),0.3695915937423706,
7090,Natural Grassland,,,,,og_shp_imagesCopy/7090.png,Consolidated Barren (rocks salt pans),0.986831545829773,Consolidated Barren (rocks salt pans)
7091,Shrubs,,,,,og_shp_imagesCopy/7091.png,Natural Grassland,0.5433395504951477,
7092,Mixed or Not Classified,,,,,og_shp_imagesCopy/7092.png,Shrubs,0.3933277428150177,
7093,Shrubs,,,,,og_shp_imagesCopy/7093.png,Consolidated Barren (rocks salt pans),0.9156165719032288,Consolidated Barren (rocks salt pans)
7096,Mixed or Not Classified,,,,,og_shp_imagesCopy/7096.png,Planted Forest,0.8290273547172546,Planted Forest
7097,Mixed or Not Classified,,,,,og_shp_imagesCopy/7097.png,Consolidated Barren (rocks salt pans),0.4664023518562317,
7098,Shrubs,,,,,og_shp_imagesCopy/7098.png,Natural Grassland,0.4521747827529907,
7099,Shrubs,,,,,og_shp_imagesCopy/7099.png,Mixed or Not Classified,0.6330795288085938,
7100,Mixed or Not Classified,,,,,og_shp_imagesCopy/7100.png,Mixed or Not Classified,0.9819443225860596,Mixed or Not Classified
7101,Natural Grassland,,,,,og_shp_imagesCopy/7101.png,Consolidated Barren (rocks salt pans),0.4171235263347626,
7102,Shrubs,,,,,og_shp_imagesCopy/7102.png,Consolidated Barren (rocks salt pans),0.9910891056060791,Consolidated Barren (rocks salt pans)
7103,Shrubs,,,,,og_shp_imagesCopy/7103.png,Consolidated Barren (rocks salt pans),0.891096830368042,Consolidated Barren (rocks salt pans)
7104,Shrubs,,,,,og_shp_imagesCopy/7104.png,Consolidated Barren (rocks salt pans),0.9524011015892029,Consolidated Barren (rocks salt pans)
7105,Shrubs,,,,,og_shp_imagesCopy/7105.png,Shrubs,0.33187368512153625,
7113,Mixed or Not Classified,,,yes,,og_shp_imagesCopy/7113.png,Planted Forest,0.6735625863075256,
7114,Mixed or Not Classified,,,yes,,og_shp_imagesCopy/7114.png,Planted Forest,0.8419491648674011,Planted Forest
7115,Planted Forest,,,,,og_shp_imagesCopy/7115.png,Planted Forest,0.9397064447402954,Planted Forest
7116,Planted Forest,,,,,og_shp_imagesCopy/7116.png,Natural Wooded Land,0.693132221698761,
7117,Planted Forest,,,,,og_shp_imagesCopy/7117.png,Natural Wooded Land,0.7248258590698242,
7118,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7118.png,Permanent Crops (e.g. vineyard),0.3657899498939514,
7120,Built-up,,,,,og_shp_imagesCopy/7120.png,Built-up,0.9990146160125732,Built-up
7121,Built-up,,,,,og_shp_imagesCopy/7121.png,Built-up,0.9936142563819885,Built-up
7127,Waterbodies,,,,,og_shp_imagesCopy/7127.png,Waterbodies,0.9981527924537659,Waterbodies
7140,Waterbodies,,,,,og_shp_imagesCopy/7140.png,Waterbodies,0.9981527924537659,Waterbodies
7183,Waterbodies,,,,,og_shp_imagesCopy/7183.png,Waterbodies,0.9981527924537659,Waterbodies
7227,Waterbodies,,,,,og_shp_imagesCopy/7227.png,Waterbodies,0.9981527924537659,Waterbodies
7292,Waterbodies,,,,,og_shp_imagesCopy/7292.png,Waterbodies,0.9981527924537659,Waterbodies
7301,Natural Wooded Land,,,,,og_shp_imagesCopy/7301.png,Natural Wooded Land,0.8912304639816284,Natural Wooded Land
7302,Natural Wooded Land,,,,,og_shp_imagesCopy/7302.png,Natural Wooded Land,0.25426486134529114,
7308,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7308.png,Annual Crops (e.g wheat),0.8497865200042725,Annual Crops (e.g wheat)
7310,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7310.png,Annual Crops (e.g wheat),0.6035295724868774,
7311,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7311.png,Annual Crops (e.g wheat),0.7017802596092224,
7326,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7326.png,Annual Crops (e.g wheat),0.9416313767433167,Annual Crops (e.g wheat)
7327,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7327.png,Annual Crops (e.g wheat),0.9798672199249268,Annual Crops (e.g wheat)
7328,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7328.png,Annual Crops (e.g wheat),0.9981166124343872,Annual Crops (e.g wheat)
7340,Shrubs,,,,,og_shp_imagesCopy/7340.png,Natural Wooded Land,0.4594930112361908,
7341,Natural Wooded Land,,,,,og_shp_imagesCopy/7341.png,Planted Forest,0.45228052139282227,
7342,Mixed or Not Classified,,,,,og_shp_imagesCopy/7342.png,Shrubs,0.48869791626930237,
7343,Shrubs,,,,,og_shp_imagesCopy/7343.png,Mixed or Not Classified,0.6646807193756104,
7344,Built-up,,,,,og_shp_imagesCopy/7344.png,Built-up,0.9983903169631958,Built-up
7345,Built-up,,,,,og_shp_imagesCopy/7345.png,Built-up,0.999876856803894,Built-up
7346,Built-up,,,,,og_shp_imagesCopy/7346.png,Built-up,0.9891637563705444,Built-up
7347,Built-up,,,,,og_shp_imagesCopy/7347.png,Built-up,0.9975378513336182,Built-up
7349,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7349.png,Annual Crops (e.g wheat),0.9971598386764526,Annual Crops (e.g wheat)
7355,Mixed or Not Classified,,,,,og_shp_imagesCopy/7355.png,Built-up,0.9975760579109192,Built-up
7356,Built-up,,,,,og_shp_imagesCopy/7356.png,Built-up,0.8078668117523193,Built-up
7410,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7410.png,Annual Crops (e.g wheat),0.8902159333229065,Annual Crops (e.g wheat)
7436,Waterbodies,,,,,og_shp_imagesCopy/7436.png,Waterbodies,0.9981527924537659,Waterbodies
7439,Waterbodies,,,,,og_shp_imagesCopy/7439.png,Waterbodies,0.9981527924537659,Waterbodies
7440,Waterbodies,,,,,og_shp_imagesCopy/7440.png,Waterbodies,0.9981527924537659,Waterbodies
7470,Waterbodies,,,,,og_shp_imagesCopy/7470.png,Waterbodies,0.9981527924537659,Waterbodies
7493,Waterbodies,,,,,og_shp_imagesCopy/7493.png,Waterbodies,0.9981527924537659,Waterbodies
7496,Waterbodies,,,,,og_shp_imagesCopy/7496.png,Waterbodies,0.9981527924537659,Waterbodies
7521,Waterbodies,,,,,og_shp_imagesCopy/7521.png,Waterbodies,0.9981527924537659,Waterbodies
7524,Waterbodies,,,,,og_shp_imagesCopy/7524.png,Waterbodies,0.9981527924537659,Waterbodies
7575,Waterbodies,,,,,og_shp_imagesCopy/7575.png,Waterbodies,0.9981527924537659,Waterbodies
7600,Waterbodies,,,,,og_shp_imagesCopy/7600.png,Waterbodies,0.9981527924537659,Waterbodies
7646,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7646.png,Waterbodies,0.3417128920555115,
7647,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7647.png,Unconsolidated Barren,0.6382564306259155,
7649,Shrubs,,,,,og_shp_imagesCopy/7649.png,Natural Wooded Land,0.49995744228363037,
7650,Shrubs,,,,,og_shp_imagesCopy/7650.png,Natural Wooded Land,0.7720035910606384,
7651,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7651.png,Wetlands,0.559151828289032,
7652,Mixed or Not Classified,,,,,og_shp_imagesCopy/7652.png,Mixed or Not Classified,0.4551085829734802,
7653,Shrubs,,,,,og_shp_imagesCopy/7653.png,Mixed or Not Classified,0.7324634790420532,
7654,Shrubs,,,,,og_shp_imagesCopy/7654.png,Natural Grassland,0.5946761965751648,
7655,Shrubs,,,,,og_shp_imagesCopy/7655.png,Natural Grassland,0.5700393915176392,
7656,Mixed or Not Classified,,,,,og_shp_imagesCopy/7656.png,Natural Wooded Land,0.785552442073822,
7657,Mixed or Not Classified,,,,,og_shp_imagesCopy/7657.png,Mixed or Not Classified,0.4292951226234436,
7658,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7658.png,Waterbodies,0.3648621737957001,
7674,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7674.png,Annual Crops (e.g wheat),0.9950059056282043,Annual Crops (e.g wheat)
7681,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7681.png,Built-up,0.4324033260345459,
7688,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7688.png,Shrubs,0.6040392518043518,
7689,Mixed or Not Classified,,,,,og_shp_imagesCopy/7689.png,Shrubs,0.42042285203933716,
7692,Natural Grassland,,,,,og_shp_imagesCopy/7692.png,Mixed or Not Classified,0.8163520097732544,Mixed or Not Classified
7708,Natural Grassland,,,,,og_shp_imagesCopy/7708.png,Annual Crops (e.g wheat),0.9649390578269958,Annual Crops (e.g wheat)
7760,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7760.png,Annual Crops (e.g wheat),0.8075994253158569,Annual Crops (e.g wheat)
7761,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7761.png,Annual Crops (e.g wheat),0.6777625679969788,
7779,Shrubs,,,,,og_shp_imagesCopy/7779.png,Wetlands,0.6727572083473206,
7798,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7798.png,Unconsolidated Barren,0.6463949084281921,
7806,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7806.png,Mixed or Not Classified,0.6569952964782715,
7810,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7810.png,Natural Grassland,0.501936674118042,
7812,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7812.png,Waterbodies,0.8696212768554688,Waterbodies
7820,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7820.png,Annual Crops (e.g wheat),0.9989708662033081,Annual Crops (e.g wheat)
7827,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7827.png,Unconsolidated Barren,0.7468817830085754,
7835,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7835.png,Annual Crops (e.g wheat),0.35665979981422424,
7854,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7854.png,Unconsolidated Barren,0.96538245677948,Unconsolidated Barren
7874,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7874.png,Annual Crops (e.g wheat),0.9991648197174072,Annual Crops (e.g wheat)
7881,Shrubs,,,,,og_shp_imagesCopy/7881.png,Natural Grassland,0.49716898798942566,
7882,Natural Wooded Land,,,,,og_shp_imagesCopy/7882.png,Waterbodies,0.33920371532440186,
7886,Shrubs,,,,,og_shp_imagesCopy/7886.png,Natural Grassland,0.8753601908683777,Natural Grassland
7915,Mixed or Not Classified,,,,,og_shp_imagesCopy/7915.png,Annual Crops (e.g wheat),0.4233628809452057,
7921,Shrubs,,,,,og_shp_imagesCopy/7921.png,Natural Grassland,0.4795665740966797,
7923,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7923.png,Annual Crops (e.g wheat),0.9945806860923767,Annual Crops (e.g wheat)
7932,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7932.png,Natural Grassland,0.9134591817855835,Natural Grassland
7947,Shrubs,,,,,og_shp_imagesCopy/7947.png,Natural Grassland,0.9182403087615967,Natural Grassland
7958,Mixed or Not Classified,,,,,og_shp_imagesCopy/7958.png,Unconsolidated Barren,0.553284764289856,
7961,Built-up,,,,,og_shp_imagesCopy/7961.png,Built-up,0.9443341493606567,Built-up
7964,Built-up,,,,,og_shp_imagesCopy/7964.png,Built-up,0.9940049052238464,Built-up
7966,Built-up,,,,,og_shp_imagesCopy/7966.png,Built-up,0.9996790885925293,Built-up
7968,Built-up,,,,,og_shp_imagesCopy/7968.png,Built-up,0.999777615070343,Built-up
7971,Built-up,,,,,og_shp_imagesCopy/7971.png,Built-up,0.9810585975646973,Built-up
7974,Mixed or Not Classified,,,,,og_shp_imagesCopy/7974.png,Natural Wooded Land,0.8206411600112915,Natural Wooded Land
7978,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/7978.png,Annual Crops (e.g wheat),0.999313235282898,Annual Crops (e.g wheat)
7979,Natural Wooded Land,,,,,og_shp_imagesCopy/7979.png,Natural Grassland,0.47499793767929077,
7980,Natural Wooded Land,,,,,og_shp_imagesCopy/7980.png,Natural Grassland,0.3362899720668793,
7981,Natural Wooded Land,,,,,og_shp_imagesCopy/7981.png,Planted Forest,0.4272027909755707,
7983,Mixed or Not Classified,,,,,og_shp_imagesCopy/7983.png,Consolidated Barren (rocks salt pans),0.2781093120574951,
8018,Mixed or Not Classified,,,,,og_shp_imagesCopy/8018.png,Consolidated Barren (rocks salt pans),0.43318474292755127,
8084,Shrubs,,,,,og_shp_imagesCopy/8084.png,Natural Grassland,0.7288424372673035,
8095,Mixed or Not Classified,,,,,og_shp_imagesCopy/8095.png,Wetlands,0.5348111987113953,
8096,Natural Wooded Land,,,,,og_shp_imagesCopy/8096.png,Natural Wooded Land,0.49410316348075867,
8097,Natural Wooded Land,,,,,og_shp_imagesCopy/8097.png,Planted Forest,0.7619562745094299,
8098,Natural Wooded Land,,,,,og_shp_imagesCopy/8098.png,Planted Forest,0.6031928062438965,
8118,Waterbodies,,,,,og_shp_imagesCopy/8118.png,Waterbodies,0.9959174990653992,Waterbodies
8123,Waterbodies,,,,,og_shp_imagesCopy/8123.png,Waterbodies,0.9336442947387695,Waterbodies
8125,Waterbodies,,,,,og_shp_imagesCopy/8125.png,Waterbodies,0.9768721461296082,Waterbodies
8129,Waterbodies,,,,,og_shp_imagesCopy/8129.png,Waterbodies,0.9584879279136658,Waterbodies
8130,Waterbodies,,,,,og_shp_imagesCopy/8130.png,Waterbodies,0.9128526449203491,Waterbodies
8134,Waterbodies,,,,,og_shp_imagesCopy/8134.png,Waterbodies,0.7982833385467529,
8136,Waterbodies,,,,,og_shp_imagesCopy/8136.png,Waterbodies,0.9992914199829102,Waterbodies
8137,Waterbodies,,,,,og_shp_imagesCopy/8137.png,Unconsolidated Barren,0.5539526343345642,
8139,Waterbodies,,,,,og_shp_imagesCopy/8139.png,Waterbodies,0.6671283841133118,
8142,Waterbodies,,,,,og_shp_imagesCopy/8142.png,Waterbodies,0.6447886228561401,
8147,Built-up,,,,,og_shp_imagesCopy/8147.png,Built-up,0.9927117824554443,Built-up
8148,Built-up,,,,,og_shp_imagesCopy/8148.png,Built-up,0.9996474981307983,Built-up
8149,Built-up,,,,,og_shp_imagesCopy/8149.png,Built-up,0.8139262795448303,Built-up
8150,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8150.png,Permanent Crops (e.g. vineyard),0.2178453803062439,
8151,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8151.png,Permanent Crops (e.g. vineyard),0.9860067367553711,Permanent Crops (e.g. vineyard)
8154,Mixed or Not Classified,,,,,og_shp_imagesCopy/8154.png,Shrubs,0.39619311690330505,
8155,Mixed or Not Classified,,,,,og_shp_imagesCopy/8155.png,Natural Grassland,0.36283835768699646,
8156,Shrubs,,,,,og_shp_imagesCopy/8156.png,Natural Grassland,0.904971718788147,Natural Grassland
8161,Shrubs,,,,,og_shp_imagesCopy/8161.png,Permanent Crops (e.g. vineyard),0.6402920484542847,
8162,Shrubs,,,,,og_shp_imagesCopy/8162.png,Natural Grassland,0.2578202188014984,
8166,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8166.png,Annual Crops (e.g wheat),0.9450365900993347,Annual Crops (e.g wheat)
8175,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8175.png,Annual Crops (e.g wheat),0.9714130163192749,Annual Crops (e.g wheat)
8192,Mixed or Not Classified,,,,,og_shp_imagesCopy/8192.png,Planted Forest,0.6335040330886841,
8195,Built-up,,,,,og_shp_imagesCopy/8195.png,Built-up,0.9986752867698669,Built-up
8201,Built-up,,,,,og_shp_imagesCopy/8201.png,Built-up,0.9999011754989624,Built-up
8202,Built-up,,,,,og_shp_imagesCopy/8202.png,Built-up,0.999942421913147,Built-up
8206,Mixed or Not Classified,,,,,og_shp_imagesCopy/8206.png,Built-up,0.7560321688652039,
8212,Built-up,,,,,og_shp_imagesCopy/8212.png,Built-up,0.9995146989822388,Built-up
8214,Built-up,,,,,og_shp_imagesCopy/8214.png,Built-up,0.9996503591537476,Built-up
8220,Waterbodies,,,,,og_shp_imagesCopy/8220.png,Waterbodies,0.8718273639678955,Waterbodies
8222,Shrubs,,,,,og_shp_imagesCopy/8222.png,Natural Wooded Land,0.30994775891304016,
8226,Planted Forest,,,,,og_shp_imagesCopy/8226.png,Mixed or Not Classified,0.5477470755577087,
8228,Shrubs,,,,,og_shp_imagesCopy/8228.png,Mixed or Not Classified,0.6295523643493652,
8230,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8230.png,Annual Crops (e.g wheat),0.6083390712738037,
8232,Natural Wooded Land,,,,,og_shp_imagesCopy/8232.png,Natural Wooded Land,0.7321429252624512,
8234,Natural Wooded Land,,,,,og_shp_imagesCopy/8234.png,Natural Wooded Land,0.733468234539032,
8235,Natural Grassland,,,,,og_shp_imagesCopy/8235.png,Annual Crops (e.g wheat),0.5252553820610046,
8236,Mixed or Not Classified,,,,,og_shp_imagesCopy/8236.png,Annual Crops (e.g wheat),0.325729638338089,
8248,Mixed or Not Classified,,,,,og_shp_imagesCopy/8248.png,Natural Grassland,0.5264627933502197,
8249,Shrubs,,,,,og_shp_imagesCopy/8249.png,Natural Grassland,0.42041653394699097,
8251,Shrubs,,,,,og_shp_imagesCopy/8251.png,Natural Grassland,0.7735475301742554,
8252,Mixed or Not Classified,,,,,og_shp_imagesCopy/8252.png,Natural Grassland,0.7301070094108582,
8264,Built-up,,,,,og_shp_imagesCopy/8264.png,Built-up,0.9971690773963928,Built-up
8265,Built-up,,,,,og_shp_imagesCopy/8265.png,Built-up,0.9984851479530334,Built-up
8270,Built-up,,,,,og_shp_imagesCopy/8270.png,Built-up,0.7664853930473328,
8271,Built-up,,,,,og_shp_imagesCopy/8271.png,Built-up,0.9995961785316467,Built-up
8273,Waterbodies,,,,,og_shp_imagesCopy/8273.png,Waterbodies,0.9688963890075684,Waterbodies
8276,Mixed or Not Classified,,,,,og_shp_imagesCopy/8276.png,Built-up,0.9084807634353638,Built-up
8277,Built-up,,,,,og_shp_imagesCopy/8277.png,Built-up,0.9989315867424011,Built-up
8278,Built-up,,,,,og_shp_imagesCopy/8278.png,Built-up,0.992671012878418,Built-up
8280,Built-up,,,,,og_shp_imagesCopy/8280.png,Built-up,0.963653564453125,Built-up
8281,Built-up,,,,,og_shp_imagesCopy/8281.png,Built-up,0.9987363219261169,Built-up
8282,Built-up,,,,,og_shp_imagesCopy/8282.png,Built-up,0.9996190071105957,Built-up
8283,Built-up,,,,,og_shp_imagesCopy/8283.png,Built-up,0.9999938011169434,Built-up
8285,Built-up,,,,,og_shp_imagesCopy/8285.png,Built-up,0.9963504076004028,Built-up
8286,Built-up,,,,,og_shp_imagesCopy/8286.png,Built-up,0.9999523162841797,Built-up
8288,Built-up,,,,,og_shp_imagesCopy/8288.png,Built-up,0.9993323683738708,Built-up
8289,Built-up,,,,,og_shp_imagesCopy/8289.png,Built-up,0.9998446702957153,Built-up
8290,Built-up,,,,,og_shp_imagesCopy/8290.png,Built-up,0.9625937342643738,Built-up
8292,Built-up,,,,,og_shp_imagesCopy/8292.png,Built-up,0.999432384967804,Built-up
8302,Mixed or Not Classified,,,,,og_shp_imagesCopy/8302.png,Wetlands,0.5038771629333496,
8303,Mixed or Not Classified,,,,,og_shp_imagesCopy/8303.png,Natural Wooded Land,0.5461381077766418,
8318,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8318.png,Unconsolidated Barren,0.5295336246490479,
8345,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8345.png,Annual Crops (e.g wheat),0.9528470039367676,Annual Crops (e.g wheat)
8346,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8346.png,Annual Crops (e.g wheat),0.9063238501548767,Annual Crops (e.g wheat)
8348,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8348.png,Annual Crops (e.g wheat),0.9986081719398499,Annual Crops (e.g wheat)
8353,Natural Grassland,,,,,og_shp_imagesCopy/8353.png,Consolidated Barren (rocks salt pans),0.6619482636451721,
8354,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8354.png,Annual Crops (e.g wheat),0.9979713559150696,Annual Crops (e.g wheat)
8356,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8356.png,Natural Grassland,0.8963214755058289,Natural Grassland
8363,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8363.png,Annual Crops (e.g wheat),0.9688535332679749,Annual Crops (e.g wheat)
8376,Mixed or Not Classified,,,,,og_shp_imagesCopy/8376.png,Natural Wooded Land,0.7102947235107422,
8377,Mixed or Not Classified,,,,,og_shp_imagesCopy/8377.png,Natural Wooded Land,0.812846302986145,Natural Wooded Land
8378,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8378.png,Waterbodies,0.8299994468688965,Waterbodies
8381,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8381.png,Annual Crops (e.g wheat),0.942891001701355,Annual Crops (e.g wheat)
8386,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8386.png,Mixed or Not Classified,0.6828568577766418,
8388,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8388.png,Natural Grassland,0.7902599573135376,
8391,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8391.png,Natural Grassland,0.621454119682312,
8398,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8398.png,Annual Crops (e.g wheat),0.9995760321617126,Annual Crops (e.g wheat)
8399,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8399.png,Annual Crops (e.g wheat),0.6806169748306274,
8404,Natural Grassland,,,,,og_shp_imagesCopy/8404.png,Consolidated Barren (rocks salt pans),0.7439731955528259,
8405,Natural Grassland,,,,,og_shp_imagesCopy/8405.png,Natural Grassland,0.6718800067901611,
8411,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8411.png,Annual Crops (e.g wheat),0.9803463220596313,Annual Crops (e.g wheat)
8421,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/8421.png,Annual Crops (e.g wheat),0.9993277788162231,Annual Crops (e.g wheat)
